Years,Emis
2053,254.86375075
2054,254.48016507
2055,254.0965794
2056,253.71299373
2057,253.32940806
2058,252.94582238
2059,252.56223671
2060,252.17865104
2061,251.70060051
2062,251.22254999
2063,250.74449947
2064,250.26644895
2065,249.78839842
2066,249.3103479
2067,248.83229738
2068,248.35424686
2069,247.87619633
2070,247.39814581
2071,246.80051046
2072,246.20287511
2073,245.60523975
2074,245.0076044
2075,244.40996905
2076,243.81233369
2077,243.21469834
2078,242.61706299
2079,242.01942764
2080,241.42179228
2081,240.80728335
2082,240.19277442
2083,239.57826549
2084,238.96375656
2085,238.34924763
2086,237.73473869
2087,237.12022976
2088,236.50572083
2089,235.8912119
2090,235.27670297
2091,234.5409363
2092,233.80516963
2093,233.06940296
2094,232.3336363
2095,231.59786963
2096,230.86210296
2097,230.12633629
2098,229.39056962
2099,228.65480295
2100,227.91903629
