Years,Emis
1885,881.025131226
1886,883.83921814
1887,886.933135986
1888,889.926213582
1889,893.156158447
1890,896.383183797
1891,899.666264852
1892,903.534194946
1893,907.274119059
1894,910.478134155
1895,913.225982666
1896,914.771092733
1897,916.27428182
1898,919.017227173
1899,922.281183879
1900,925.552113851
1901,928.800333659
1902,932.731160482
1903,936.783426921
1904,942.114267985
1905,947.443272909
1906,953.092422485
1907,959.156117757
1908,964.085296631
1909,969.398366292
1910,974.78708903
1911,979.465321859
1912,983.605860392
1913,986.242319743
1914,988.610880534
1915,991.461079915
1916,998.453821818
1917,1003.57055155
1918,1010.13044739
1919,1017.63036601
1920,1025.07032776
1921,1032.20033773
1922,1039.10025024
1923,1045.13006592
1924,1049.45003255
1925,1052.1599528
1926,1053.60010783
1927,1055.77056885
1928,1060.64036051
1929,1066.66032918
1930,1072.64011637
1931,1077.4902242
1932,1081.96022542
1933,1086.54033407
1934,1091.77029419
1935,1097.08012899
1936,1101.83030192
1937,1106.31998698
1938,1110.63079834
1939,1116.90967814
1940,1120.12017822
1941,1123.24050903
1942,1128.19015503
1943,1132.66015625
1944,1136.27006022
1945,1139.32036336
1946,1143.66049194
1947,1149.64029948
1948,1155.63016764
1949,1160.34994507
1950,1163.82056681
1951,1168.81011963
1952,1174.31088257
1953,1183.36065674
1954,1194.43060303
1955,1206.65092977
1956,1221.10079956
1957,1235.80018107
1958,1247.42048136
1959,1257.32007853
1960,1264.11987305
1961,1269.46152751
1962,1282.57128906
1963,1300.79057821
1964,1317.37045288
1965,1331.06028239
1966,1342.24050903
1967,1354.27155558
1968,1371.65046183
1969,1389.34175618
1970,1411.10051473
1971,1431.12096151
1972,1449.29001872
1973,1462.86067708
1974,1476.14090983
1975,1491.7409668
1976,1509.11095174
1977,1527.68094889
1978,1546.89089966
1979,1566.16085815
1980,1584.94073486
1981,1602.65062459
1982,1618.73053996
1983,1632.62014771
1984,1643.50085449
1985,1655.9104716
1986,1668.79114787
1987,1683.74978638
1988,1693.94092814
1989,1705.6304423
1990,1717.40067546
1991,1729.33055623
1992,1740.13926188
1993,1743.10068766
1994,1748.6203715
1995,1755.22962443
1996,1757.19059245
1997,1761.50107829
1998,1770.29067993
1999,1778.19951375
2000,1778.01012166
2001,1776.5307312
2002,1778.96094767
2003,1783.58981323
2004,1784.23028564
2005,1783.36043294
2006,1783.42122396
2007,1788.95131429
2008,1798.41964722
2009,1802.10118612
2010,1807.85066732
2011,1813.07019043
2012,1815.26123047
2013,1822.58084106
2014,1831.47099813
2015,1841.93374634
2016,1851.59412638
2017,1874.20933024
2018,1888.61118571
2019,1902.86075846
2020,1916.97092692
2021,1930.93051147
2022,1941.75985718
2023,1946.65963745
2024,1946.059316
2025,1940.31911214
2026,1929.81885783
2027,1914.88864136
2028,1895.82842
2029,1872.92826335
2030,1846.47801717
2031,1816.70808919
2032,1785.69834391
2033,1755.36832682
2034,1725.6783549
2035,1696.58839925
2036,1668.06842041
2037,1640.07845052
2038,1612.59844971
2039,1585.59850057
2040,1559.04846191
2041,1532.92858887
2042,1507.87876383
2043,1484.51882935
2044,1462.70888265
2045,1442.34897868
2046,1423.32902018
2047,1405.54909261
2048,1388.91914876
2049,1373.34920247
2050,1358.76922607
2051,1345.08929443
2052,1332.39939372
2053,1320.75941976
2054,1310.09945679
2055,1300.34949748
2056,1291.43954468
2057,1283.30960083
2058,1275.90962728
2059,1269.16966756
2060,1263.05969238
2061,1257.51969401
2062,1252.35970052
2063,1247.38968913
2064,1242.59970093
2065,1237.96971639
2066,1233.48972575
2067,1229.159729
2068,1224.96975708
2069,1220.89974976
2070,1216.9397583
2071,1213.09978231
2072,1209.60982259
2073,1206.69986979
2074,1204.32987467
2075,1202.4698995
2076,1201.04993693
2077,1200.05996704
2078,1199.45998128
2079,1199.20998128
2080,1199.29000854
2081,1199.67001343
2082,1200.21000163
2083,1200.79000854
2084,1201.41001383
2085,1202.0600179
2086,1202.74000041
2087,1203.45001221
2088,1204.18001302
2089,1204.93001302
2090,1205.71002197
2091,1206.51003011
2092,1207.41004435
2093,1208.48006185
2094,1209.7300415
2095,1211.1200765
2096,1212.6500651
2097,1214.30007935
2098,1216.07009888
2099,1217.95008341
2100,1219.92009481
