Years,Emis
1885,881.025131226
1886,883.83921814
1887,886.933135986
1888,889.926213582
1889,893.156158447
1890,896.383183797
1891,899.666264852
1892,903.534194946
1893,907.274119059
1894,910.478134155
1895,913.225982666
1896,914.771092733
1897,916.27428182
1898,919.017227173
1899,922.281183879
1900,925.552113851
1901,928.800333659
1902,932.731160482
1903,936.783426921
1904,942.114267985
1905,947.443272909
1906,953.092422485
1907,959.156117757
1908,964.085296631
1909,969.398366292
1910,974.78708903
1911,979.465321859
1912,983.605860392
1913,986.242319743
1914,988.610880534
1915,991.461079915
1916,998.453821818
1917,1003.57055155
1918,1010.13044739
1919,1017.63036601
1920,1025.07032776
1921,1032.20033773
1922,1039.10025024
1923,1045.13006592
1924,1049.45003255
1925,1052.1599528
1926,1053.60010783
1927,1055.77056885
1928,1060.64036051
1929,1066.66032918
1930,1072.64011637
1931,1077.4902242
1932,1081.96022542
1933,1086.54033407
1934,1091.77029419
1935,1097.08012899
1936,1101.83030192
1937,1106.31998698
1938,1110.63079834
1939,1116.90967814
1940,1120.12017822
1941,1123.24050903
1942,1128.19015503
1943,1132.66015625
1944,1136.27006022
1945,1139.32036336
1946,1143.66049194
1947,1149.64029948
1948,1155.63016764
1949,1160.34994507
1950,1163.82056681
1951,1168.81011963
1952,1174.31088257
1953,1183.36065674
1954,1194.43060303
1955,1206.65092977
1956,1221.10079956
1957,1235.80018107
1958,1247.42048136
1959,1257.32007853
1960,1264.11987305
1961,1269.46152751
1962,1282.57128906
1963,1300.79057821
1964,1317.37045288
1965,1331.06028239
1966,1342.24050903
1967,1354.27155558
1968,1371.65046183
1969,1389.34175618
1970,1411.10051473
1971,1431.12096151
1972,1449.29001872
1973,1462.86067708
1974,1476.14090983
1975,1491.7409668
1976,1509.11095174
1977,1527.68094889
1978,1546.89089966
1979,1566.16085815
1980,1584.94073486
1981,1602.65062459
1982,1618.73053996
1983,1632.62014771
1984,1643.50085449
1985,1655.9104716
1986,1668.79114787
1987,1683.74978638
1988,1693.94092814
1989,1705.6304423
1990,1717.40067546
1991,1729.33055623
1992,1740.13926188
1993,1743.10068766
1994,1748.6203715
1995,1755.22962443
1996,1757.19059245
1997,1761.50107829
1998,1770.29067993
1999,1778.19951375
2000,1778.01012166
2001,1776.5307312
2002,1778.96094767
2003,1783.58981323
2004,1784.23028564
2005,1783.36043294
2006,1783.42122396
2007,1788.95131429
2008,1798.41964722
2009,1802.10118612
2010,1807.85066732
2011,1813.07019043
2012,1815.26123047
2013,1822.58084106
2014,1831.47099813
2015,1841.96107992
2016,1851.59392293
2017,1872.2987264
2018,1881.13040161
2019,1886.40987142
2020,1888.38976034
2021,1887.29967244
2022,1883.93966675
2023,1879.04955037
2024,1872.7494812
2025,1865.12944539
2026,1856.29936727
2027,1846.33932495
2028,1835.32926432
2029,1823.34922282
2030,1810.46917725
2031,1796.7591451
2032,1782.53916423
2033,1768.09916178
2034,1753.47913615
2035,1738.66913859
2036,1723.71913656
2037,1708.61912028
2038,1693.38910929
2039,1678.04910278
2040,1662.60909017
2041,1647.07913208
2042,1631.68915812
2043,1616.64916992
2044,1601.93918864
2045,1587.52919515
2046,1573.39921061
2047,1559.53921509
2048,1545.92921956
2049,1532.53924561
2050,1519.35924276
2051,1506.37924194
2052,1493.65929159
2053,1481.24928792
2054,1469.13932292
2055,1457.30932617
2056,1445.72932943
2057,1434.39933268
2058,1423.2893575
2059,1412.38937378
2060,1401.68938192
2061,1391.17938232
2062,1380.77938843
2063,1370.41936239
2064,1360.09937541
2065,1349.82936605
2066,1339.58937581
2067,1329.38938395
2068,1319.21939087
2069,1309.08937581
2070,1298.98936971
2071,1288.91937256
2072,1278.84936523
2073,1268.72937012
2074,1258.56934611
2075,1248.36936442
2076,1238.1493632
2077,1227.88934326
2078,1217.60935465
2079,1207.30935669
2080,1196.98932902
2081,1186.65937297
2082,1176.58942668
2083,1167.03945923
2084,1157.97948201
2085,1149.36949666
2086,1141.17951457
2087,1133.37953695
2088,1125.93955485
2089,1118.8295695
2090,1112.02958171
2091,1105.50960286
2092,1099.25961304
2093,1093.23961385
2094,1087.43961589
2095,1081.84963989
2096,1076.43962606
2097,1071.20966593
2098,1066.12965902
2099,1061.20966593
2100,1056.4096578
