Years,Emis
2053,191.88917533
2054,190.13457227
2055,188.37996921
2056,186.62536615
2057,184.87076309
2058,183.11616002
2059,181.36155696
2060,179.6069539
2061,177.88246718
2062,176.15798045
2063,174.43349373
2064,172.709007
2065,170.98452028
2066,169.26003355
2067,167.53554683
2068,165.8110601
2069,164.08657338
2070,162.36208665
2071,160.78223456
2072,159.20238246
2073,157.62253037
2074,156.04267828
2075,154.46282618
2076,152.88297409
2077,151.30312199
2078,149.7232699
2079,148.14341781
2080,146.56356571
2081,144.96699509
2082,143.37042446
2083,141.77385383
2084,140.17728321
2085,138.58071258
2086,136.98414195
2087,135.38757133
2088,133.7910007
2089,132.19443007
2090,130.59785945
2091,129.60794855
2092,128.61803765
2093,127.62812675
2094,126.63821585
2095,125.64830496
2096,124.65839406
2097,123.66848316
2098,122.67857226
2099,121.68866136
2100,120.69875047
