Years,Emis
2053,106.56050428
2054,105.70589425
2055,104.85128422
2056,103.99667419
2057,103.14206416
2058,102.28745413
2059,101.4328441
2060,100.57823407
2061,99.54598461
2062,98.51373515
2063,97.48148569
2064,96.44923623
2065,95.41698677
2066,94.38473731
2067,93.35248785
2068,92.32023839
2069,91.28798893
2070,90.25573947
2071,88.97441406
2072,87.69308865
2073,86.41176324
2074,85.13043783
2075,83.84911242
2076,82.56778701
2077,81.2864616
2078,80.00513619
2079,78.72381078
2080,77.44248537
2081,76.73775092
2082,76.03301646
2083,75.328282
2084,74.62354755
2085,73.91881309
2086,73.21407864
2087,72.50934418
2088,71.80460972
2089,71.09987527
2090,70.39514081
2091,69.58613236
2092,68.77712391
2093,67.96811546
2094,67.15910701
2095,66.35009855
2096,65.5410901
2097,64.73208165
2098,63.9230732
2099,63.11406475
2100,62.3050563
