Years,Emis
2053,172.58403862
2054,170.5956027
2055,168.60716679
2056,166.61873088
2057,164.63029497
2058,162.64185906
2059,160.65342315
2060,158.66498723
2061,156.22692677
2062,153.78886632
2063,151.35080586
2064,148.9127454
2065,146.47468494
2066,144.03662448
2067,141.59856402
2068,139.16050356
2069,136.7224431
2070,134.28438264
2071,132.35611675
2072,130.42785086
2073,128.49958497
2074,126.57131908
2075,124.64305319
2076,122.71478731
2077,120.78652142
2078,118.85825553
2079,116.92998964
2080,115.00172375
2081,114.17591611
2082,113.35010848
2083,112.52430085
2084,111.69849321
2085,110.87268558
2086,110.04687794
2087,109.22107031
2088,108.39526267
2089,107.56945504
2090,106.7436474
2091,106.54245344
2092,106.34125948
2093,106.14006552
2094,105.93887155
2095,105.73767759
2096,105.53648363
2097,105.33528966
2098,105.1340957
2099,104.93290174
2100,104.73170777
