Years,Emis
1877,434.06034599616964
1878,437.9599497693981
1879,440.8517590737374
1880,437.365727538686
1881,440.9737248225101
1882,436.0786301154982
1883,428.2212034304952
1884,436.51834917948645
1885,438.1415385380004
1886,437.7333268549245
1887,443.1077381376516
1888,452.50230797053916
1889,448.6908696327024
1890,453.89903232867005
1891,444.38273180116204
1892,439.8086590466
1893,443.3506557921903
1894,456.69603250902094
1895,453.5518850499526
1896,444.09442778148764
1897,456.41220547366316
1898,456.60376735631684
1899,462.10359939194336
1900,459.5444668504325
1901,457.6168305058551
1902,455.02617682462983
1903,449.9625304110428
1904,462.6217650299278
1905,467.44012883738543
1906,466.4356478967891
1907,480.3174563577665
1908,482.5826340091373
1909,480.68946878632124
1910,491.4713622185322
1911,482.3736483687902
1912,477.9889214580395
1913,488.2676034939648
1914,494.49788262895487
1915,484.247684884698
1916,482.95426600785987
1917,492.9600447524987
1918,496.242073076373
1919,490.97941711672377
1920,498.87459987539705
1921,486.61362418743965
1922,484.8273418444006
1923,514.2343951443905
1924,499.0974143950572
1925,502.69576875867773
1926,499.0418203740831
1927,515.0910883833536
1928,515.8400889336957
1929,527.0535755087527
1930,535.0349028180784
1931,504.89813450435264
1932,510.1823315036153
1933,508.11601205842635
1934,528.0331660089164
1935,529.4409406291938
1936,550.0398548533171
1937,550.6109419060176
1938,535.4268484555512
1939,554.5379171230255
1940,550.4654056455058
1941,552.9500650768001
1942,560.1841861089208
1943,561.0185502959331
1944,569.4275578497452
1945,562.3881403027648
1946,555.2899629515077
1947,563.4037753734774
1948,586.5360800457117
1949,588.4410386834927
1950,619.9439709148871
1951,593.1994505844021
1952,606.9563399935745
1953,623.9750547982311
1954,628.9096635314064
1955,641.3267253315221
1956,673.8062290292883
1957,695.9496130566932
1958,661.285485841322
1959,665.4367222123258
1960,668.5656629833453
1961,701.0053452576341
1962,678.8492233714484
1963,741.3196016175317
1964,689.1114600087732
1965,709.3122962703267
1966,710.9414664581059
1967,746.2098208746951
1968,740.4824182303032
1969,747.0297315350706
1970,781.037552297546
1971,796.2029425301106
1972,868.4735707547015
1973,826.0293132269293
1974,824.6214022160059
1975,816.9194858581778
1976,856.0634915298468
1977,868.4313096928761
1978,897.405148357044
1979,900.4664227016347
1980,890.5114951943988
1981,875.7816094417442
1982,967.4292982868147
1983,862.0214943304857
1984,889.7020107049092
1985,906.9368199480392
1986,914.5218093193048
1987,952.061149189977
1988,950.4151874289804
1989,930.8467754620427
1990,940.5626313485474
1991,1129.9838832525568
1992,913.3754185979068
1993,941.8816353260036
1994,1060.282744333416
1995,955.0363061603086
1996,930.0218807197676
1997,1204.9923054067822
1998,1085.4305991966446
1999,940.7006779859273
2000,886.5647302341199
2001,881.6703955806447
2002,970.7244171943499
2003,944.7470786126372
2004,945.5469500687323
2005,950.5924444363928
2006,986.1510088892476
2007,945.8695944358408
2008,912.5104843071592
2009,917.7292309352043
2010,953.2286302920016
2011,906.7673675143252
2012,949.6022183538887
2013,901.2387566412424
2014,964.047618150183
2015,934.349884424172
2016,924.3121220865501
2017,914.2743597489281
2018,904.236597411306
2019,894.198835073684
2020,884.161072736062
2021,871.2058361340465
2022,858.2505995320311
2023,845.2953629300155
2024,832.340126328
2025,819.3848897259845
2026,806.429653123969
2027,793.4744165219536
2028,780.519179919938
2029,767.5639433179225
2030,754.608706715907
2031,749.7675129621042
2032,744.9263192083014
2033,740.0851254544987
2034,735.2439317006958
2035,730.402737946893
2036,725.5615441930902
2037,720.7203504392874
2038,715.8791566854846
2039,711.0379629316818
2040,706.196769177879
2041,695.4447612690933
2042,684.6927533603076
2043,673.9407454515219
2044,663.1887375427362
2045,652.4367296339506
2046,641.6847217251648
2047,630.9327138163791
2048,620.1807059075934
2049,609.4286979988077
2050,598.676690090022
2051,593.2492700210631
2052,587.8218499521042
2053,582.3944298831453
2054,576.9670098141864
2055,571.5395897452274
2056,566.1121696762685
2057,560.6847496073096
2058,555.2573295383507
2059,549.8299094693919
2060,544.402489400433
2061,539.0797938936479
2062,533.7570983868627
2063,528.4344028800776
2064,523.1117073732926
2065,517.7890118665075
2066,512.4663163597224
2067,507.14362085293726
2068,501.8209253461522
2069,496.4982298393671
2070,491.175534332582
2071,488.0955205989358
2072,485.0155068652896
2073,481.9354931316434
2074,478.8554793979972
2075,475.77546566435103
2076,472.6954519307048
2077,469.6154381970586
2078,466.5354244634124
2079,463.4554107297662
2080,460.37539699612
2081,458.7871564095136
2082,457.1989158229072
2083,455.6106752363008
2084,454.0224346496944
2085,452.434194063088
2086,450.8459534764816
2087,449.2577128898752
2088,447.6694723032688
2089,446.0812317166624
2090,444.492991130056
2091,443.5814803268981
2092,442.6699695237402
2093,441.7584587205823
2094,440.8469479174244
2095,439.9354371142665
2096,439.0239263111086
2097,438.1124155079507
2098,437.20090470479283
2099,436.2893939016349
2100,435.377883098477
