Years,Emis
1885,881.025131226
1886,883.83921814
1887,886.933135986
1888,889.926213582
1889,893.156158447
1890,896.383183797
1891,899.666264852
1892,903.534194946
1893,907.274119059
1894,910.478134155
1895,913.225982666
1896,914.771092733
1897,916.27428182
1898,919.017227173
1899,922.281183879
1900,925.552113851
1901,928.800333659
1902,932.731160482
1903,936.783426921
1904,942.114267985
1905,947.443272909
1906,953.092422485
1907,959.156117757
1908,964.085296631
1909,969.398366292
1910,974.78708903
1911,979.465321859
1912,983.605860392
1913,986.242319743
1914,988.610880534
1915,991.461079915
1916,998.453821818
1917,1003.57055155
1918,1010.13044739
1919,1017.63036601
1920,1025.07032776
1921,1032.20033773
1922,1039.10025024
1923,1045.13006592
1924,1049.45003255
1925,1052.1599528
1926,1053.60010783
1927,1055.77056885
1928,1060.64036051
1929,1066.66032918
1930,1072.64011637
1931,1077.4902242
1932,1081.96022542
1933,1086.54033407
1934,1091.77029419
1935,1097.08012899
1936,1101.83030192
1937,1106.31998698
1938,1110.63079834
1939,1116.90967814
1940,1120.12017822
1941,1123.24050903
1942,1128.19015503
1943,1132.66015625
1944,1136.27006022
1945,1139.32036336
1946,1143.66049194
1947,1149.64029948
1948,1155.63016764
1949,1160.34994507
1950,1163.82056681
1951,1168.81011963
1952,1174.31088257
1953,1183.36065674
1954,1194.43060303
1955,1206.65092977
1956,1221.10079956
1957,1235.80018107
1958,1247.42048136
1959,1257.32007853
1960,1264.11987305
1961,1269.46152751
1962,1282.57128906
1963,1300.79057821
1964,1317.37045288
1965,1331.06028239
1966,1342.24050903
1967,1354.27155558
1968,1371.65046183
1969,1389.34175618
1970,1411.10051473
1971,1431.12096151
1972,1449.29001872
1973,1462.86067708
1974,1476.14090983
1975,1491.7409668
1976,1509.11095174
1977,1527.68094889
1978,1546.89089966
1979,1566.16085815
1980,1584.94073486
1981,1602.65062459
1982,1618.73053996
1983,1632.62014771
1984,1643.50085449
1985,1655.9104716
1986,1668.79114787
1987,1683.74978638
1988,1693.94092814
1989,1705.6304423
1990,1717.40067546
1991,1729.33055623
1992,1740.13926188
1993,1743.10068766
1994,1748.6203715
1995,1755.22962443
1996,1757.19059245
1997,1761.50107829
1998,1770.29067993
1999,1778.19951375
2000,1778.01012166
2001,1776.5307312
2002,1778.96094767
2003,1783.58981323
2004,1784.23028564
2005,1783.36043294
2006,1783.42122396
2007,1788.95131429
2008,1798.41964722
2009,1802.10118612
2010,1807.85066732
2011,1813.07019043
2012,1815.26123047
2013,1822.58084106
2014,1831.47099813
2015,1841.92126465
2016,1851.59423828
2017,1875.31970215
2018,1893.0016276
2019,1912.56130981
2020,1933.86154175
2021,1956.77135213
2022,1979.10096232
2023,1998.7708842
2024,2015.990743
2025,2030.9206543
2026,2043.7305603
2027,2054.58040365
2028,2063.59035238
2029,2070.92026774
2030,2076.67018636
2031,2080.96024577
2032,2084.90034993
2033,2089.54040527
2034,2094.82045492
2035,2100.71046956
2036,2107.17053223
2037,2114.17049154
2038,2121.67057292
2039,2129.65053304
2040,2138.06062826
2041,2146.89056396
2042,2155.85054525
2043,2164.66054281
2044,2173.34057617
2045,2181.91052246
2046,2190.37052409
2047,2198.7405599
2048,2207.02050781
2049,2215.22052002
2050,2223.35054525
2051,2231.42047119
2052,2239.3404541
2053,2247.03047689
2054,2254.50046794
2055,2261.7604777
2056,2268.85046387
2057,2275.76043701
2058,2282.51045736
2059,2289.12042236
2060,2295.59043376
2061,2301.95039876
2062,2308.12038167
2063,2314.06038411
2064,2319.79040527
2065,2325.31034342
2066,2330.65037028
2067,2335.82037354
2068,2340.83030192
2069,2345.70031738
2070,2350.44030762
2071,2355.06028239
2072,2359.40024821
2073,2363.32025146
2074,2366.86020915
2075,2370.03023275
2076,2372.87017822
2077,2375.40014648
2078,2377.65018717
2079,2379.6301473
2080,2381.37013753
2081,2382.88008626
2082,2383.98006185
2083,2384.49003092
2084,2384.44000244
2085,2383.88997396
2086,2382.8499349
2087,2381.37988281
2088,2379.49989827
2089,2377.23986816
2090,2374.63987223
2091,2371.70983887
2092,2368.50984701
2093,2365.08984375
2094,2361.46984863
2095,2357.65983073
2096,2353.67978923
2097,2349.53977458
2098,2345.26979574
2099,2340.85982259
2100,2336.32977295
