Years,Emis
1960,420.6359348481659
1961,415.1665725542105
1962,419.3175375334712
1963,427.776149937459
1964,433.6226210129219
1965,440.7941933770538
1966,452.12802303159384
1967,461.56244322332606
1968,483.84093429086494
1969,502.2022779036198
1970,529.246848898586
1971,539.6705598010112
1972,555.1541452999793
1973,569.1171006885843
1974,564.3164241455937
1975,569.3344861346908
1976,588.548725572874
1977,602.8216380140514
1978,627.7832752147676
1979,632.2902037072821
1980,622.9488743218266
1981,619.2426198339842
1982,619.9684089979846
1983,620.5599202872904
1984,632.6582245458559
1985,646.6782062762417
1986,650.7601928402325
1987,662.0253787288748
1988,673.7578628439597
1989,673.7930336731113
1990,667.5008962992462
1991,672.280088170171
1992,660.8613664670916
1993,660.8134517928976
1994,652.9692208474423
1995,654.262339416473
1996,651.1871746213883
1997,651.4109671226116
1998,650.6514986379088
1999,626.5496369778637
2000,626.3263641266401
2001,618.7762466177594
2002,604.6906153159566
2003,605.8568139672757
2004,619.6823866578236
2005,627.120828674583
2006,633.3780209263987
2007,635.4536752899006
2008,655.4521177186591
2009,640.7183338015457
2010,643.7996311293967
2011,638.6193782525565
2012,637.7630417699684
2013,639.7333190172301
2014,640.7083095859593
2015,634.798609939853
2016,625.7224906094174
2017,616.6463712789817
2018,607.5702519485462
2019,598.4941326181106
2020,589.418013287675
2021,587.1461035081618
2022,584.8741937286486
2023,582.6022839491355
2024,580.3303741696224
2025,578.0584643901092
2026,575.786554610596
2027,573.5146448310828
2028,571.2427350515698
2029,568.9708252720566
2030,566.6989154925434
2031,562.5113601347683
2032,558.3238047769933
2033,554.1362494192181
2034,549.948694061443
2035,545.7611387036679
2036,541.5735833458929
2037,537.3860279881178
2038,533.1984726303426
2039,529.0109172725676
2040,524.8233619147925
2041,519.4778248230481
2042,514.1322877313036
2043,508.78675063955916
2044,503.44121354781475
2045,498.0956764560703
2046,492.75013936432583
2047,487.4046022725814
2048,482.05906518083697
2049,476.71352808909256
2050,471.3679909973481
2051,464.7770992234741
2052,458.1862074496002
2053,451.5953156757262
2054,445.00442390185225
2055,438.4135321279783
2056,431.82264035410435
2057,425.2317485802304
2058,418.6408568063564
2059,412.0499650324825
2060,405.4590732586085
2061,398.9866777494722
2062,392.51428224033594
2063,386.04188673119967
2064,379.5694912220634
2065,373.0970957129271
2066,366.62470020379084
2067,360.15230469465456
2068,353.6799091855183
2069,347.207513676382
2070,340.73511816724573
2071,334.1927526915798
2072,327.6503872159139
2073,321.1080217402479
2074,314.565656264582
2075,308.0232907889161
2076,301.48092531325017
2077,294.93855983758425
2078,288.3961943619183
2079,281.85382888625236
2080,275.31146341058644
2081,269.3289507681849
2082,263.34643812578327
2083,257.36392548338165
2084,251.3814128409801
2085,245.3989001985785
2086,239.41638755617691
2087,233.43387491377533
2088,227.45136227137374
2089,221.46884962897215
2090,215.48633698657056
2091,212.3381452198613
2092,209.18995345315207
2093,206.0417616864428
2094,202.89356991973358
2095,199.74537815302432
2096,196.59718638631506
2097,193.44899461960583
2098,190.30080285289657
2099,187.15261108618733
2100,184.00441931947807
